listing_id,id,date,reviewer_id,reviewer_name,comments,Positive Words,Negative Words
28722270,805843949563509269,2023-01-16,9620010,Wes,"Our stay at earl's was nice.  It was definitely a low budget apartment, but it met our needs and price range. The neighborhood is not fantastic, but it is located right near the highway and other tourist attractions. The kitchen is pretty minimal, but the listing included pictures so it wasn't a surprise.<br/>We had a couple minor issues, but the host was extremely responsive and dealt with them immediately.<br/>Overall, we had a good stay, and I would recommend it to someone else looking for a low cost place to stay.","['nice', 'fantastic', 'right', 'pretty', 'responsive', 'good', 'recommend']",['issues']
28722270,818176472996806424,2023-02-02,494916319,Spencer,Very responsive host. Walking distance to landmark buildings downtown including state capitol. Walking distance to city bus stop and greyhound bus terminal.,['responsive'],[]
28722270,833378899557192678,2023-02-23,131304071,Anais,Agréable séjour et a proximité du centre ville! Merci,[],[]
28722270,841318498077545826,2023-03-06,379501120,Donovan,"Retro style loft on the top floor of an apartment, every amenity you need, smooth check in and communication process. Had no problem accommodating any of my needs. I would recommend this loft to anybody - 5 ⭐️","['top', 'amenity', 'smooth', 'recommend']",['problem']
28722270,845703740398181626,2023-03-12,126131025,Enmanuel,Great host. Comfortable stay.,"['great', 'comfortable']",[]
28722270,855840779895681744,2023-03-26,222301293,Shubhangi,You get what you paid for!<br/>The basic necessities were there but the place can really use some work. For example the couch was a little banged up. Overall decent stay.,"['work', 'decent']",[]
28722270,876050216110719688,2023-04-23,229874701,Jose,"Earls airbnb had everythingI I needed. AC, a cozy bed, a shower with hot water, and a kitchen. All were at perfect, and met my standard. I would definitely stay here again.","['cozy', 'hot', 'perfect']",[]
28722270,879016329224919715,2023-04-27,178791938,Josu,Cozy area in the heart of Albany. Easy walk to downtown.,"['cozy', 'easy']",[]
28722270,881120381778397342,2023-04-30,184438418,Dan,Found only one bath towel for three people.   Decent place.,['decent'],[]
28722270,884792307218058617,2023-05-05,121965447,Halhan,Communicative Host! <br/>Loved the interior modeling of the place,['loved'],[]
28722270,886257232681898722,2023-05-07,390170602,Patrick,"this was the second time I’ve had the pleasure of staying at Earl’s, and I would definitely return again for another! very communicative and accommodating hosts",['pleasure'],[]
28722270,897136547586403933,2023-05-22,244448732,Maryika,I loved the stay and would recommend this space for others!,"['loved', 'recommend']",[]
28722270,902959432654522313,2023-05-30,336084665,Francisco,"Agradable lugar, cercano por el motivo de mi estancia en la cuidad. A pasos de Estación de buses y MVP Arena.",[],[]
28722270,906515325030700679,2023-06-04,427502887,William,Earl was an amazing host,['amazing'],[]
28722270,911581952232111625,2023-06-11,59831114,Katie,Earl’s place had all the necessities and the communication was clear. Parking was also convenient. We enjoyed our stay.,"['clear', 'convenient', 'enjoyed']",[]
28722270,917430277155571521,2023-06-19,107484030,Dale,"Not the fanciest spot, but perfect for a weekend trip to see Albany.",['perfect'],[]
28722270,918820832727407415,2023-06-21,495676368,Irwin,"The PlayStation 2 was a great touch I haven’t seen one in years although I didn’t play it it was a nice touch. Very comfortable, the AC was great as well, very quiet area also","['great', 'nice', 'comfortable', 'great', 'well', 'quiet']",[]
28722270,922527170312434653,2023-06-26,253354893,Jacqueline,Very clean and quiet place,"['clean', 'quiet']",[]
28722270,927610109929863554,2023-07-03,171352097,Andy,"Beautiful historic building. Unfortunately, I did not have the best experience staying here. A wild bird somehow entered the apartment while I was sleeping the first night. I woke up to it flying around frantically. Messaged the hosts but did not hear back from them for about 5 hours. Instead, got an automated response from them an hour later saying something to the tune of, "" Hope everything is great!"" Everything was, in fact, not great. I got the bird out myself, but it was an incredibly stressful way to start the day. When I finally did hear from them, they said ""Let us know, we can send someone to help."" I had messaged them at 8am; it was now 1pm. I told them I was dissatisfied with their response time and lack of urgency. I was expecting them to offer at the very least an explanation of how the bird got in, as no windows were open. Was really hoping for some kind of half refund for the day. Also, the ""quiet"" aspect of not disturbing guests below was tedious. Would not stay again.","['beautiful', 'best', 'great', 'great', 'incredibly', 'refund', 'quiet']","['unfortunately', 'wild', 'frantically', 'stressful', 'dissatisfied', 'lack', 'disturbing', 'tedious']"
28722270,936982206408360806,2023-07-16,46374161,Shelby,"Good deal, not a lot of amenities, could be a super cute air bnb with a bit more attention to the little details.","['good', 'super', 'cute']",[]
28722270,937667295303799443,2023-07-17,424359862,Rachel,Location and stay is perfect for downtown experience. Maybe not ideal for young kids - we were on the top unit and I felt like we might have been loud for the other units in the building.,"['perfect', 'ideal', 'top', 'like']",['loud']
28722270,941997937108590836,2023-07-23,223141643,Amber,Nice loft apt. Everything their that was needed. Good location,"['nice', 'good']",[]
28722270,944245008256982605,2023-07-26,518746156,Ashley,Earl was incredibly kind and responsive throughout the planning and duration of my stay! I didn’t feel the most comfortable or safe at the location- there was actually an incident involving gunshots down the street- except when in Earl’s apartment (exterior building and interior unit locks made the place feel secure). Thank you Earl for your hospitality!,"['incredibly', 'responsive', 'comfortable', 'safe', 'secure', 'thank']",[]
28722270,947081177406503142,2023-07-30,377235445,Juny,Earl was super clear in instructions and his place was beautiful and conveniently placed in the city 😄,"['super', 'clear', 'beautiful', 'conveniently']",[]
28722270,954337163753375547,2023-08-09,24881217,Nicholas,"Comfortable, clean, accurate. Quick communication. Cute space","['comfortable', 'clean', 'accurate', 'cute']",[]
28722270,956547536862090116,2023-08-12,33092523,Célian,Earl est très réactif et amical. Le logement est grand et agréable.,['grand'],[]
28722270,957944298088024496,2023-08-14,508365400,Juliane,"Wir hatten für 4 Gäste gebucht und das wurde uns so bestätigt. Als wir spät abends ankamen, fehlte das 4. Bett. Das Sofa, das als 4. Bett angezeigt wurde, konnte nicht als Bett umgebaut werden und war in einem desolaten Zustand. Nur 3 x Bettzeug. Die angegebene Telefonnummer war erstmal nicht zu erreichen. Dann kam eine SMS mit einer weitern Telefonnummer, die aber ebenfalls nicht zu erreichen war. Der Co-Gastgeber versuchte uns zu vermitteln, dass sein Inserat nur 3 Gäste zulässt. Das konnte ich mit einem Screenshot widerlegen. Es schaltete sich jemand von Airbnb ein, die vorschlug, das Sofa zu nutzen. Ging aber nicht, weil kein Bettzeug da war und das Sofa zu klein. Zuletzt haben wir uns mit Handtüchern beholfen. Am nächsten Tag wurde uns eine Luftmatratze angeboten und auch gebracht. Bettzeug aber fehlte weiter. Es kamen zwar zwei Fleecedecken, aber kein Leintuch und keine Bettwäsche, obwohl mehrfach darum gebeten. <br/>Aircondition war notdürftig geklebt und nicht einsetzbar.",[],"['die', 'die', 'die']"
28722270,960860247668596798,2023-08-18,302606898,Vidhi,Incredibly responsive and attentive hosts!,"['incredibly', 'responsive', 'attentive']",[]
28722270,962296402766665937,2023-08-20,91871163,曦光,It’s a pretty pleasant experience staying in this place.,"['pretty', 'pleasant']",[]
28722270,963841136344565877,2023-08-22,19591536,Braden,Good place to stay.,['good'],[]
28722270,1002884471459362288,2023-10-15,80515153,Vincent,Really affordable place just over the bridge from Amtrak. Close to the Empire Stare Trail and Downtown. It was a very homely loft.,['affordable'],[]
28722270,1010861490559328144,2023-10-26,160210707,Paul,"Nice stay, great for going hiking in upstate NY!","['nice', 'great']",[]
28722270,1036283292687635320,2023-11-30,406564829,Farhat,Great place. Would definitely book again!,['great'],[]
28722270,1038484798404030470,2023-12-03,452898101,Michelle,"Earls place was great, clear written instructions on how to check in. It was the perfect location for us, we were in town for a concert. The place was very clean and cute. I would definitely stay again!","['great', 'clear', 'perfect', 'clean', 'cute']",[]
28722270,1053724036926845009,2023-12-24,34743365,Alexandra,Was traveling from Florida to Canada and needed a place to sleep with our dog. Was easy to find and close to the highway.,['easy'],[]
28722270,1055922522024371143,2023-12-27,283018963,Gabriel,It was an average place.,[],[]
28722270,1060231160150803954,2024-01-02,431152786,Jordan,Very responsive and accommodating host,['responsive'],[]
28722270,1064590834877155449,2024-01-08,88561981,Adnan,Great place,['great'],[]
28722270,1076877078672094154,2024-01-25,69344478,Chess,Perfect location for what we needed as a layover between locations. Thanks very much for having us!!,['perfect'],[]
28722270,1087827600791773790,2024-02-09,551211126,Ginnie,Great Host available 24/7!,"['great', 'available']",[]
28722270,1089913910387136392,2024-02-12,227011383,Alex,"Location of the stay is the best part for me. A lot of things were in walkable distance due to the bnb being located in downtown. Pretty much across the street from the greyhound station which was super clutch in my opinion.<br/>All in all, great overall experience being hosted by Earl & Mohammed.<br/>-Alex","['best', 'pretty', 'super', 'great']",[]
28722270,1091443374863854404,2024-02-14,486487242,Latisha,very cozy 😀,['cozy'],[]
28722270,1099335118053168505,2024-02-25,338044450,Zach,Very cozy spot great for a week stay 5 min walk to arena,"['cozy', 'great']",[]
28722270,1102222670326899094,2024-02-29,144789439,Aurore,Pretty great accommodation ! Nothing special but we were there to take the bar exam so it was exactly what we needed,"['pretty', 'great']",[]
28722270,1104438133944066706,2024-03-03,18485452,David,"Earl's place was really well set up for self check in.  very clear directions, and sent nice and early.  Cool loft space, plenty of room for 2.  we were there on the weekend, and parking was very easy right in front of the place.","['well', 'clear', 'nice', 'cool', 'easy', 'right']",[]
28722270,1106662993415444857,2024-03-06,108586775,Sara,Exactly as described and walking distance from the convention center and Legislative Office Building!,[],[]
28722270,1108024372578227663,2024-03-08,475629797,Jianping,We had a safe and cozy stay close downtown Albany. Earl is a very responsible host. Thanks!,"['safe', 'cozy']",[]
28722270,1111627210409362648,2024-03-13,559706027,Elyzabeth,Great little place to stay in Albany. The loft was nice for two people. Host was very attentive and we had no problems at the booking!,"['great', 'nice', 'attentive']",['problems']
28722270,1116702668597057818,2024-03-20,476953755,April,I booked Earls place for a last minute work event and he was incredibly accommodating. I am a seasoned air bnb customer and was impressed as he answered me within a minute and was very helpful with communication making for an easy check in and comfortable stay. The shower was nice and hot and the bed was comfy and clean. Would recommend and will def stay again when in the area. 5 stars!,"['work', 'incredibly', 'seasoned', 'impressed', 'helpful', 'easy', 'comfortable', 'nice', 'hot', 'comfy', 'clean', 'recommend']",[]
28722270,1118881219289666207,2024-03-23,110007573,Bruce,Just what we needed for a three day conference!,[],[]
28722270,1119656607902980569,2024-03-24,33588820,Ariana,Great place. It was clean and in a great location. Easy to get into. I wish i read the description more clearly to realize it wasnt a proper kitchen but that was an oversight on my part. However was still able to manage and had everything i needed. I would stay again! Thank you,"['great', 'clean', 'great', 'easy', 'clearly', 'proper', 'thank']",['oversight']
28722270,1120317386206567155,2024-03-25,401767293,Stephanie,Earl’s place was great! It was exactly what we needed for our trip which was just a place near the mvp arena and it was literally a 7 minute walk!,['great'],[]
28722270,1126173646437777303,2024-04-02,24341175,Allie,"This loft is in a very convenient location if you’re staying in town for events at MVP Arena (or other nearby venues). Parking was easy. <br/>We had multiple issues with the smart lock malfunctioning and not being able to get into the building. The communication from the property management company wasn’t the best. They were fast to respond via the Airbnb messaging system, but didn’t offer to actually come fix the lock until I expressed my frustration. It was a holiday and they said they were out of town and couldn’t do it until the next day and suggested we just stay in. I had to ask for an apology.<br/>The place also didn’t come exactly as advertised. It wasn’t clear that there wasn’t a full kitchen (no oven), there was no bidet, you couldn’t sleep 5 people there, and I wouldn’t call the shower head “luxurious”. <br/>Overall - the place was what we needed (somewhere to sleep, close to our event venue). But, I wouldn’t stay here again due to the lock entry and weird communication issues.","['convenient', 'easy', 'smart', 'best', 'fast', 'clear', 'luxurious']","['issues', 'frustration', 'weird', 'issues']"
28868857,805838428354404110,2023-01-16,484392688,Lydia,This was my second stay here at it is exactly what I need,[],[]
28868857,818909667572823923,2023-02-03,356634557,Malcolm,Very nice place..<br/>No problems,['nice'],['problems']
28868857,823181666073459573,2023-02-09,494916319,Spencer,Always great communication and always a clean and comfortable space.,"['great', 'clean', 'comfortable']",[]
28868857,825392188122663639,2023-02-12,404735640,Nora,"Earl was very nice, responsive, and the place was clean and as described. However, since the listing is located in downtown Albany anyone who books this listing should know about what happened during our stay as it could happen to you as well. The neighbors upstairs decided to throw a very big, loud party where they were banging around, smoking weed and playing very loud music until 3am. We told Earl about it and he did all he could including calling the police, but since the listing is located in downtown Albany they were not much help at all. While this wasn’t Earl’s fault, it should be known that these things could happen.","['nice', 'responsive', 'clean', 'well']","['loud', 'weed', 'loud', 'fault']"
28868857,829689838448701195,2023-02-18,46471919,Jackson,Thanks for a great stay!,['great'],[]
28868857,835576756538302459,2023-02-26,97541274,Mary,The place was what was expected for a basement room. It was a little weird there was what I believe was another room right next door and there was a door inside our room to the next room and there was a space under the door that went right to that room. No one was in it at night but someone came in the morning and turned on the light and then left pretty soon after getting there. The walls are really thin as said in the posting. We were there for a show so as well as the upstairs neighbors so the noise didn't bother us but if you are trying to get to bed early it's probably not the place for you because you will be able to hear conversation going on from upstairs. It was a little bit of a strange place but I wasn't bothered by it and did the job of us having a place to stay.,"['right', 'right', 'pretty', 'well']","['weird', 'noise', 'bother', 'strange', 'bothered']"
28868857,837025729652663305,2023-02-28,6153080,Shelby,"Thanks for another nice, quiet stay!  Earl is super responsive, with detailed instructions.","['nice', 'quiet', 'super', 'responsive']",[]
28868857,837736089534674982,2023-03-01,6153080,Shelby,"I have stayed at Earl's place 3 times now, and it's always easy to access, squeaky clean, and comfortable.  As a female walking alone in the immediate area feels sketchy, but it's a super quick walk to restaurants, shops, and the river.  5 minutes walk to the capital buildings, which is usually my destination, so that's super convenient.  Earl is always lightning fast to respond, and gives very detailed information.  will stay again!","['easy', 'clean', 'comfortable', 'super', 'super', 'convenient', 'fast']","['squeaky', 'sketchy']"
28868857,845703679290752170,2023-03-12,144562532,Denis,"Good location, clean and comfortable room, friendly host, but there is terrible noise insulation! I couldn't sleep all night because I heard what was going on upstairs, every step, every word, and it lasted until the morning. If you have a sensitive sleep, you should look for something quieter.","['good', 'clean', 'comfortable', 'friendly', 'sensitive', 'quieter']","['terrible', 'noise']"
28868857,847876392165276547,2023-03-15,495630214,Meghan,Convenient and affordable.,"['convenient', 'affordable']",[]
28868857,850750638037964286,2023-03-19,485219417,Mariana,"The place looked just like the pictures. There was privacy regardless of being a basement, and easy check-in. Earl was a phenomenal host, always responsive.","['like', 'easy', 'phenomenal', 'responsive']",[]
28868857,860190435361015466,2023-04-01,170827910,James,My stay at Earl’s place while visiting Albany was wonderful ! Check in instructions are easy and Earl was quick to respond to any questions I had .  The neighborhood is very walkable and close to many great place to eat and tourist attractions . I would definitely stay at Earl’s place again when I am in Albany .,"['wonderful', 'easy', 'great']",[]
28868857,867439858459822318,2023-04-11,506495453,Justin,"Earl was a great host, always helpful and professional, and I enjoyed my stay","['great', 'helpful', 'enjoyed']",[]
28868857,870303403377597462,2023-04-15,153036757,Steven,5 stars,[],[]
28868857,886279127544199336,2023-05-07,511950618,Joel Steve,"Besides the little inconvenience that I had with the internet, it was a good place",['good'],['inconvenience']
28868857,886987001233863299,2023-05-08,414747882,Charleston,"I would book again. Very clean, warm & homely","['clean', 'warm']",[]
28868857,889890241642885658,2023-05-12,509322409,Fleming,full size frig and very big studio,[],[]
28868857,891369678141124086,2023-05-14,510970794,Lyse,"It was a pleasure to spend a night here! <br/>The neighborhood is calm, and it is easy to visit downtown Albany by walking. Earl helped us a lot and made our experience easier and enjoyable","['pleasure', 'calm', 'easy', 'helped', 'easier', 'enjoyable']",[]
28868857,894255588272573459,2023-05-18,515063709,Azamat,Good!,['good'],[]
28868857,900786859443125565,2023-05-27,382690172,Elliot,"everything was described correctly just the sink was clogged with water upon arrival, did reach out regarding this and have not heard back",['correctly'],"['sink', 'clogged']"
28868857,906524515651224162,2023-06-04,30725008,Leslie,"Earl was very responsive and the place itself was fine, but it was the noise from upstairs that made nights and mornings frustrating. It sounded like they were dragging furniture around multiple times, and this was at 11pm and 7am. I use a noise machine and ear plugs, but that still wasn't enough. Just a warning if you're planning on more than a night or two and that type of thing matters.","['responsive', 'fine', 'like', 'enough']","['noise', 'frustrating', 'dragging', 'noise', 'warning']"
28868857,909483934792467656,2023-06-08,165728924,James,"The space was as described and in a decent part of town.<br/>A one night stay is perhaps a little pricey due to the cleaning charge, however this would obviously diminish for anyone staying longer. <br/>I had a little trouble getting back in to the property in the morning, but Earl was very quick to respond and sort this out for me. <br/>The light switches being outside the room was perhaps a bit odd.",['decent'],"['pricey', 'trouble', 'odd']"
28868857,910221070327778031,2023-06-09,66317358,Judah,"Earls downtown apartment was perfectly situated within 5 min walking distance to restaurant and bars, and a local entertainment center where concerts are held. The apartment itself is quiet, clean and comfortable.  Extremely easy to enter and exit. <br/>Highly Recommend.","['perfectly', 'quiet', 'clean', 'comfortable', 'easy', 'recommend']",[]
28868857,911661949990034140,2023-06-11,133128697,Adonys,Nice and cozy place to stay for a quick weekend,"['nice', 'cozy']",[]
28868857,916693379621170373,2023-06-18,429017820,Kevin,cool place to crash for a night which is what I did. close enough to the airport. Earl was kind and direct.,"['cool', 'enough']",['crash']
28868857,918911439099229929,2023-06-21,417173777,Ayami,We needed a spot to stay for a night during a road trip and it was good location yet quite old and dusty. We paid cleaning fee but we had to throw garbage and collect all the beddings by ourselves.,['good'],"['dusty', 'garbage']"
28868857,920274905331046366,2023-06-23,342382788,Eduardo,Un lugar muy cómodo para estar y el anfitrión siempre está pendiente de sus huéspedes,[],[]
28868857,921012611665956489,2023-06-24,483493069,Cho,The place was okay.,[],[]
28868857,924615716216871476,2023-06-29,188761142,Juan,Good,['good'],[]
28868857,929060743381521768,2023-07-05,333899313,Danielle,Very nice!,['nice'],[]
28868857,945708891317250840,2023-07-28,10413152,Ryan,Exactly as described and a great place to stay for the night!,['great'],[]
28868857,947182356509099470,2023-07-30,297772228,Ajay,"It was as described. Adjacent to some sketchiness though; I had an event a mile away that I planned to walk to, but I wouldn't walk back to here at night. During the day it's alright. After staying here I have learned to read reviews for Airbnb more closely. Earl was communicative with automated messages; when I couldn't get in on arrival at 10pm, I waited around half an hour for actual help. I'm pretty good with tech and Iot devices so I'm confident my front door code for the lock just wasn't active/set when I arrived (check in is at 5pm, I arrived at 10:06pm). It is close to the museum and empire state plaza, and a short ride to the airport. The shower is nice.","['pretty', 'good', 'confident', 'nice']",[]
28868857,949308786192058461,2023-08-02,485479622,Justus,"Everything went smoothly, we enjoyed our stay. There’s complaints about the front door but it’s really very simple and easy to use.","['smoothly', 'enjoyed', 'easy']",['complaints']
28868857,951442843241137660,2023-08-05,72847952,Charles,"We were looking for a location close to the centre of Albany and the train station across the river. This fit the bill perfectly. It was clean and cozy, and Earl was very helpful. We would stay here again.","['perfectly', 'clean', 'cozy', 'helpful']",[]
28868857,952936907544831982,2023-08-07,454762240,Sue,This was more of a flip house then a comfortable stay.,['comfortable'],[]
28868857,954430360246446221,2023-08-09,418519980,Francisco Javier,"Earl es un anfitrión estupendo. El sotano tiene todo lo que aparece en el anuncio pero no se ajusta muy bien a las fotos. Está bastante envejecido.<br/>Lo que menos nos gustó fue el barrio.Aunque estaba muy cerca del centro y de zonas estupendas para visitar, a partir de la tarde la calle se llena de gente de muy mal aspecto, drogadictos, sin techo.... hay broncas entre ellos y da bastante miedo, la verdad.",[],['sin']
28868857,955075091704617340,2023-08-10,62935492,Michael,I was unable to stay due to an unanticipated personal issue. All communications were prompt and professional.,['prompt'],"['unable', 'issue']"
28868857,956597685858975736,2023-08-12,33943271,Kevin,"Great value, when I'm in the area I will return.",['great'],[]
28868857,958678121107864872,2023-08-15,531452541,Dax,"Earls place is more like a crash pad, not really a studio more of a basement spot with some basic things that can qualify it as an Airbnb location","['like', 'qualify']",['crash']
28868857,960890274714323904,2023-08-18,532292043,Kathleen,Accommodations were as described quiet and peaceful. Earl was very responsive to all requests and very patient with someone using Airbnb for the first time.,"['quiet', 'peaceful', 'responsive', 'patient']",[]
28868857,966033682518704608,2023-08-25,348973353,Albina,"Very tidy and lovely AirBnb apartment equipped with everything you need. A good bed and nice bathroom. Earl is a great host and there when you need him, We had a great stay!","['tidy', 'lovely', 'good', 'nice', 'great', 'great']",[]
28868857,966758594537938806,2023-08-26,532292043,Kathleen,Quiet and cozy as described. This was a return visit.,"['quiet', 'cozy']",[]
28868857,970347877193038347,2023-08-31,350275262,Audrey,"Great stay all around! Earl is very accommodating, a great communicator, and check-in couldn't be any smoother!","['great', 'great', 'smoother']",[]
28868857,976796161552809402,2023-09-09,154500720,Sean,Great spot! Enjoyed my stay!,"['great', 'enjoyed']",[]
28868857,976889101107152374,2023-09-09,429885108,Mohamed,"I had to wait long time with my pregnant wife to get int after 16hrs train trip with no response, then i had to go to hotel instead because of my wife couldn’t wait anymore.<br/>Didn’t provide me the check in code at the time I arrived.<br/>No contact information or phone number.<br/>Late response time to the chat.<br/>The place not as in the picture or the description.",[],[]
28868857,978300580249190098,2023-09-11,2548260,James,"Super responsive communication, place was as described. Would definitely stay there again.","['super', 'responsive']",[]
28868857,981929267777500740,2023-09-16,29399084,Dennis,"A cozy apartment, well equipped, and conveniently located.","['cozy', 'well', 'conveniently']",[]
28868857,984812019014427238,2023-09-20,40268219,Nancy,"Earl’s place has potential, but he really needs to take care of some things to make it a great place to stay.  It’s in a great location for sure. His place smells musty however.  It’s an old building and in the basement, so I’m sure it’s a constant battle, but he needs some active attention to make it smell better.  The mattress is covered with an all plastic cover that you might use for kids that wet the bed. I understand wanting to protect it, but it’s not very comfortable to sleep on as an adult- maybe try a more traditional mattress cover.   The couch sits on the floor on very short legs, so for someone old, it’s pretty impossible to use.  It wouldn’t cost a lot to fix this place up, so I’m not saying to not stay here, but you might check in with Earl before booking to see if he’s rectified these things. The bathroom has been redone and the shower is great- nice hard stream and very hot water!  His communication was great as well.","['great', 'great', 'better', 'protect', 'comfortable', 'pretty', 'nice', 'hot', 'great', 'well']","['smells', 'musty', 'smell', 'impossible', 'hard']"
28868857,985579661615188462,2023-09-21,269286418,Anneliese,"The garden suite is private and easily located, the check in instructions provided made the process very smooth. There is some slight road noise due to the windows just below street level but it did not impact my stay. Large fridge, kitchen sink and basic kitchen amenities. The bathroom had a decent shower and sink/toilet were fine. The location is super walkable to the Greyhound station and a little over a mile from the Amtrak station. Definitely recommend staying here for convenience and amenities!","['smooth', 'decent', 'fine', 'super', 'recommend', 'convenience']","['noise', 'sink']"
28868857,986233151321497790,2023-09-22,515915235,Michael,It was a great stay,['great'],[]
28868857,990594823884807161,2023-09-28,521998139,Iqra,"A great open space with the perfect temporary amenities you need for a short stay! Earl was a great host and always responded to my queries. The location was decent although probably would be best to stay off the street at night. <br/>Overall, would definitely recommend for a convenient stay in downtown Albany!","['great', 'perfect', 'great', 'decent', 'best', 'recommend', 'convenient']",[]
28868857,991338558710866148,2023-09-29,37191611,Sukreet,Great place to stay and the host was really courteous and helpful during our stay. Highly recommended for anyone looking for a place to stay in this area.,"['great', 'courteous', 'helpful', 'recommended']",[]
28868857,992085094083347982,2023-09-30,106263339,Adolfo,Great location.,['great'],[]
28868857,993518295149197990,2023-10-02,515915235,Michael,Amazing spot amazing location and the host responds very fast,"['amazing', 'amazing', 'fast']",[]
28868857,996376851031689711,2023-10-06,404475920,Tyrese,Private and comfortable place to stay in downtown Albany.,['comfortable'],[]
28868857,997098665544708894,2023-10-07,56248059,Jordan,It was very loud. Sleeping close to a highway bridge. The bed was very uncomfortable ended up sleeping on the couch. The shower has a tile floor and was very slick. Needs some type of grip on it for safety. Had its own “unique charm”.,"['slick', 'charm']","['loud', 'uncomfortable']"
28868857,997850408537898715,2023-10-08,29407997,Philippe,Logement très bien situé avec un très bon rapport qualité-prix. Il manque cependant beaucoup de vaisselle et lorsqu'on cuisine sans ventilation et sans fenêtre ça sent rapidement la nourriture dans tout le logement. Beaucoup (un peu trop) de communications programmées à l'avance reçues du propriétaire mais difficile d'avoir des réponses simples à mes questions avant notre arrivée. J'ai dû lui écrire 3x pour savoir si la literie et les serviettes étaient fournies par exemple. Je recommande ce logement pour son emplacement et son prix pour 3 personnes mais il faudrait vraiment fournir plus que 3 ustensiles entre autres.,['rapport'],['tout']
28868857,1002230461766306421,2023-10-14,88788208,Anukriti,Earl’s place was fantastic and he is a great host! We left something behind on accident and he has been extremely helpful in getting it back. Great place would absolutely recommend!,"['fantastic', 'great', 'helpful', 'great', 'recommend']",[]
28868857,1013035259381365081,2023-10-29,539902579,Ann,Nice cozy place. Very good location.,"['nice', 'cozy', 'good']",[]
28868857,1020365873394642028,2023-11-08,544094781,Victoria,Great place to stay!! Host is very friendly & great at responding quickly. Would definitely book again!,"['great', 'friendly', 'great']",[]
28868857,1027565890827439057,2023-11-18,545880815,Gian,"The place is great! It’s very private, surprisingly quiet. It’s cozy and comfortable. Earl is also very responsive and answered every question I had, faster than I thought they would! I wasn’t sure about the place at first, but it surprised me how much I enjoyed it. I recommend this place to anyone!","['great', 'quiet', 'cozy', 'comfortable', 'responsive', 'faster', 'enjoyed', 'recommend']",[]
28868857,1030531309630730524,2023-11-22,525901613,April,"Had a great stay. affordable, and cozy.","['great', 'affordable', 'cozy']",[]
28868857,1031962455321408458,2023-11-24,315305010,Derek,Great place in heritage zone. Our stay was unfortunately too short,['great'],['unfortunately']
28868857,1034075491400322409,2023-11-27,548029468,Jumaadal,"Comfortable space, felt right at home when I walked in, will definitely book again","['comfortable', 'right']",[]
28868857,1037068984726888433,2023-12-01,310810162,Samuel,Very nice place. Good price,"['nice', 'good']",[]
28868857,1038511310209700025,2023-12-03,248631142,Ally,We got okay to drop bags off early (noon) but was surprised to see my stuff looked through and eaten when we went to actually check in (2pm) Was sent $2 for this inconvenience. thankful we didn’t bring all our stuff in. apartment is VERY outdated and felt almost unsafe at times. Bathroom is not in the room but outside in the hallway- open to anyone in the facility to use as the basement dosent lock. Happy we meet the neighboring airbnb guest which made this experience much better!<br/>edit 2 weeks post trip- still have only been reimbursed $2 for the inconvenience.,"['thankful', 'happy', 'better']","['inconvenience', 'unsafe', 'inconvenience']"
28868857,1044276680270651557,2023-12-11,496948895,Shanta,"Easy instructions, matched the description perfectly. Host was very helpful and responded in a timely manner! Definitely recommend!!","['easy', 'perfectly', 'helpful', 'timely', 'recommend']",[]
28868857,1046403072889323249,2023-12-14,95614107,Michael,great place,['great'],[]
28868857,1052284950286455540,2023-12-22,74138163,Gibin Joe,very good place and he was very responsive,"['good', 'responsive']",[]
28868857,1054373649477611629,2023-12-25,341404611,Nausicaa,"Earl’s place was just like the pictures, very clean and easy to find. Restaurants are less than 30 minutes away by foot and the neighborhood was safe. The upstairs neighbors did not make excessive noise but it can still be heard from the studio. Regarding the price and spotlessness of the place, it’s an excellent deal, would come back again! Thank you!","['like', 'clean', 'easy', 'safe', 'excellent', 'thank']","['excessive', 'noise']"
28868857,1055864316509883618,2023-12-27,498974533,Pallavi,The room is in the basement and seems need some redoing.,[],[]
28868857,1058075362492188981,2023-12-30,376065509,Delbert,"Earl was a very kind and responsive host. I ended up asking a lot of questions and I was very thankful that he answered all of my questions. Also the TV was great, I got to watch some shows I haven't seen for a very long time.","['responsive', 'thankful', 'great']",[]
28868857,1063117986745523839,2024-01-06,528581083,Yuta,"Stayed with my wife and 2 YO daughter.<br/>The room was comfortable and cozy, and the host was super helpful and responsive!<br/>They had great set of amenities that you can basically go bringing just clothes.<br/>Overall 5 stars for sure.<br/>Asian stuff: the room was clean enough to stay without shoes.<br/>The room is located in the basement of a townhouse. If you want to bring a heavy stuff like suitcase or strollers down to the room, it might be a work. The entrance of the house also has a few steps.<br/>The host let us park the  medium size stroller at 1F hallway near the stairs.<br/>Also, the bathroom was right next the room door, but we had to go through the (mostly private but) shared hallway, in case you privacy matters.","['comfortable', 'cozy', 'super', 'helpful', 'responsive', 'great', 'clean', 'enough', 'like', 'work', 'right']",[]
28868857,1065251556881132678,2024-01-09,548029468,Jumaadal,"Everything was comfortable yet again, very communicative!",['comfortable'],[]
28868857,1068873127785775063,2024-01-14,347606091,Ismael,"great host, great place when you’re on a budget","['great', 'great']",[]
